config,scenario,family,burst_len,txn_count,gap,id_mode,ok,mismatched,bytes_moved,clk_mhz,wr_cycles,wr_util,wr_bw_mb_s,rd_cycles,rd_util,rd_bw_mb_s,rd_avg_latency_cyc,rd_hist_total,notes
open_page,col_major_interleaved_bl8,col_major_interleaved,8,64000,0,0,1,0,4096000,66.667,2376644,0.0799,114.90,4027802,0.0600,67.80,94.46,64000,
open_page,col_major_interleaved_bl16,col_major_interleaved,16,64000,0,0,1,0,8192000,66.667,4756730,0.1066,114.81,6243075,0.0960,87.48,81.59,64000,
open_page,col_major_bl8_multiid,col_major,8,64000,0,2,0,53248,4096000,66.667,5428889,0.0533,50.30,4624603,0.0533,59.05,68.90,168409,53248 beats mismatched; 1:1 VIOLATION: hist total 168409 != txn_count 64000 (EXTRA returns)
open_page,col_major_bl8_gap,col_major,8,64000,8,0,0,53248,4096000,66.667,5428846,0.0533,50.30,4624714,0.0533,59.05,96.00,64000,53248 beats mismatched
inorder,incremental_bl4,incremental,4,64000,0,0,1,0,2048000,66.667,15293926,0.0126,8.93,15693824,0.0126,8.70,747.00,64000,
inorder,incremental_bl8,incremental,8,64000,0,0,1,0,4096000,66.667,30587390,0.0145,8.93,31385625,0.0141,8.70,750.00,64000,
inorder,incremental_bl16,incremental,16,64000,0,0,1,0,8192000,66.667,61174181,0.0155,8.93,62771617,0.0152,8.70,767.99,64000,
inorder,row_major_bl4,row_major,4,64000,0,0,1,0,2048000,66.667,16265663,0.0126,8.39,16265966,0.0126,8.39,767.98,64000,
inorder,row_major_bl8,row_major,8,64000,0,0,1,0,4096000,66.667,32531634,0.0137,8.39,32531593,0.0137,8.39,767.99,64000,
inorder,row_major_bl16,row_major,16,64000,0,0,1,0,8192000,66.667,65063294,0.0148,8.39,65063048,0.0148,8.39,767.99,64000,
inorder,col_major_bl4,col_major,4,64000,0,0,0,26624,2048000,66.667,16265670,0.0126,8.39,16265966,0.0126,8.39,767.98,64000,26624 beats mismatched
inorder,col_major_bl8,col_major,8,64000,0,0,0,53248,4096000,66.667,32531633,0.0137,8.39,32531524,0.0137,8.39,767.99,64000,53248 beats mismatched
inorder,col_major_bl16,col_major,16,64000,0,0,0,40960,8192000,66.667,65063293,0.0148,8.39,65063037,0.0148,8.39,767.99,64000,40960 beats mismatched
inorder,col_major_interleaved_bl4,col_major_interleaved,4,64000,0,0,1,0,2048000,66.667,2444917,0.0343,55.84,5202567,0.0267,26.24,176.12,64000,
inorder,col_major_interleaved_bl8,col_major_interleaved,8,64000,0,0,1,0,4096000,66.667,6659609,0.0480,41.00,15914158,0.0253,17.16,291.76,64000,
inorder,col_major_interleaved_bl16,col_major_interleaved,16,64000,0,0,1,0,8192000,66.667,22198557,0.0384,24.60,36145263,0.0253,15.11,767.99,64000,
inorder,col_major_bl8_multiid,col_major,8,64000,0,2,0,53248,4096000,66.667,32531421,0.0137,8.39,32531640,0.0137,8.39,417.02,168409,53248 beats mismatched; 1:1 VIOLATION: hist total 168409 != txn_count 64000 (EXTRA returns)
inorder,col_major_bl8_gap,col_major,8,64000,8,0,0,53248,4096000,66.667,32531495,0.0137,8.39,32531657,0.0137,8.39,767.99,64000,53248 beats mismatched
reorder,incremental_bl4,incremental,4,64000,0,0,1,0,2048000,66.667,1183764,0.0400,115.34,1189651,0.0400,114.77,49.22,64000,
reorder,incremental_bl8,incremental,8,64000,0,0,1,0,4096000,66.667,2367501,0.0800,115.34,2379241,0.0800,114.77,49.24,64000,
reorder,incremental_bl16,incremental,16,64000,0,0,1,0,8192000,66.667,4735076,0.1066,115.34,4758564,0.1066,114.77,49.24,64000,
reorder,row_major_bl4,row_major,4,64000,0,0,1,0,2048000,66.667,1183598,0.0400,115.36,1177205,0.0400,115.98,49.13,64000,
reorder,row_major_bl8,row_major,8,64000,0,0,1,0,4096000,66.667,2367105,0.0799,115.36,2354404,0.0799,115.98,49.13,64000,
reorder,row_major_bl16,row_major,16,64000,0,0,1,0,8192000,66.667,4734247,0.1066,115.36,4708710,0.1066,115.98,49.13,64000,
reorder,col_major_bl4,col_major,4,64000,0,0,0,26624,2048000,66.667,4305278,0.0300,31.71,4120859,0.0300,33.13,192.00,64000,26624 beats mismatched
reorder,col_major_bl8,col_major,8,64000,0,0,0,53248,4096000,66.667,5428838,0.0533,50.30,4624671,0.0533,59.05,96.00,64000,53248 beats mismatched
reorder,col_major_bl16,col_major,16,64000,0,0,0,40960,8192000,66.667,7803945,0.0800,69.98,6936898,0.0872,78.73,96.00,64000,40960 beats mismatched
reorder,col_major_interleaved_bl4,col_major_interleaved,4,64000,0,0,1,0,2048000,66.667,1192979,0.0400,114.45,2098543,0.0400,65.06,97.21,64000,
reorder,col_major_interleaved_bl8,col_major_interleaved,8,64000,0,0,1,0,4096000,66.667,2376621,0.0799,114.90,4027871,0.0600,67.79,94.46,64000,
reorder,col_major_interleaved_bl16,col_major_interleaved,16,64000,0,0,1,0,8192000,66.667,4756775,0.1069,114.81,6243090,0.0960,87.48,81.59,64000,
reorder,col_major_bl8_multiid,col_major,8,64000,0,2,0,53248,4096000,66.667,5428834,0.0533,50.30,4624625,0.0533,59.05,68.83,168409,53248 beats mismatched; 1:1 VIOLATION: hist total 168409 != txn_count 64000 (EXTRA returns)
reorder,col_major_bl8_gap,col_major,8,64000,8,0,0,53248,4096000,66.667,5428878,0.0533,50.30,4624662,0.0533,59.05,96.01,64000,53248 beats mismatched
