Sample in Buffer,Sample in Window,TRIGGER,w_dfi_address[25:0],w_dfi_bank[5:0],w_dfi_cas_n[1:0],w_dfi_cs_n[1:0],w_dfi_ras_n[1:0],w_dfi_rddata[63:0],w_dfi_rddata_en[1:0],w_dfi_rddata_valid[1:0],w_dfi_we_n[1:0],w_dfi_wrdata[63:0],w_dfi_wrdata_en[1:0],w_idelay_rdy,u_harness/w_dfi_rddata_dly[63:0],u_harness/w_rd_dbg_actual[63:0],u_harness/w_rd_dbg_expected[63:0],u_harness/w_rd_dbg_mismatch,u_harness/w_rd_dbg_valid
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
2240,2240,0,0000000,00,3,3,3,ffffffffffffffff,3,0,3,90a136ab560bf1ee,0,1,0000000000000000,137db9c0d5d77e85,137db9c0d5d77e85,0,0
2241,2241,0,0000000,00,3,3,3,e34cebb724092d1d,0,0,3,90a136ab560bf1ee,0,1,0000000000000000,137db9c0d5d77e85,137db9c0d5d77e85,0,0
2242,2242,0,0000000,00,3,3,3,36ab560bf1ee2d1d,0,0,3,90a136ab560bf1ee,0,1,0000000000000000,137db9c0d5d77e85,137db9c0d5d77e85,0,0
2243,2243,0,0000000,00,3,3,3,0000000000000009,0,0,3,90a136ab560bf1ee,0,1,0000000000000000,137db9c0d5d77e85,137db9c0d5d77e85,0,0
2244,2244,0,00000bc,05,2,2,3,0000000000000000,0,0,3,90a136ab560bf1ee,0,1,6dc766e2aa82a048,137db9c0d5d77e85,137db9c0d5d77e85,0,0
2245,2245,0,00000c0,05,2,2,3,0000000000000000,0,0,3,90a136ab560bf1ee,0,1,e34cebb72409a048,137db9c0d5d77e85,137db9c0d5d77e85,0,0
2246,2246,0,00000c4,05,2,2,3,0000000000000000,0,3,3,90a136ab560bf1ee,0,1,9944a2d35fee6596,137db9c0d5d77e85,137db9c0d5d77e85,0,0
2247,2247,0,00000c8,05,2,2,3,0000000000000000,0,3,3,90a136ab560bf1ee,0,1,ffffffffffffffff,137db9c0d5d77e85,137db9c0d5d77e85,0,0
2248,2248,0,00000cc,05,2,2,3,0000000000000000,0,3,3,90a136ab560bf1ee,0,1,e34cebb724092d1d,137db9c0d5d77e85,137db9c0d5d77e85,0,0
2249,2249,0,0000000,00,3,3,3,0000000000000000,0,0,3,90a136ab560bf1ee,0,1,36ab560bf1ee2d1d,137db9c0d5d77e85,137db9c0d5d77e85,0,0
2250,2250,0,0000000,00,3,3,3,0000000000000000,3,0,3,90a136ab560bf1ee,0,1,0000000000000009,137db9c0d5d77e85,137db9c0d5d77e85,0,0
2251,2251,0,0000000,00,3,3,3,0eba314fc810f60a,3,0,3,90a136ab560bf1ee,0,1,0000000000000000,137db9c0d5d77e85,137db9c0d5d77e85,0,0
2252,2252,0,0000000,00,3,3,3,13e60419d54cc35c,3,0,3,90a136ab560bf1ee,0,1,0000000000000000,137db9c0d5d77e85,137db9c0d5d77e85,0,0
2253,2253,0,00000d0,05,2,2,3,9eb38a9258194dd7,3,0,3,90a136ab560bf1ee,0,1,0000000000000000,6c948009aa3e474c,6c948009aa3e474c,0,1
2254,2254,0,00000d4,05,2,2,3,094d190ecfe7de4b,3,0,3,90a136ab560bf1ee,0,1,0000000000000000,e1c10e82276bc9c7,e1c10e82276bc9c7,0,1
2255,2255,0,00000d8,05,2,2,3,8418978542b250c0,0,0,3,90a136ab560bf1ee,0,1,0000000000000000,763f9d1eb0955a5b,763f9d1eb0955a5b,0,1
2256,2256,0,00000dc,05,2,2,3,0000000000008418,0,0,3,90a136ab560bf1ee,0,1,0000000000000000,fb6a13953dc0d4d0,fb6a13953dc0d4d0,0,1
2257,2257,0,00000e0,05,2,2,3,0000000000000000,0,0,3,90a136ab560bf1ee,0,1,0000000000000000,59c2ba279f687d62,59c2ba279f687d62,0,1
2258,2258,0,00000e4,05,2,2,3,0000000000000000,0,3,3,90a136ab560bf1ee,0,1,0eba314fc810f60a,ffffffffffffffff,d49734ac123df3e9,1,1
2259,2259,0,00000e8,05,2,2,3,0000000000000000,3,3,3,90a136ab560bf1ee,0,1,13e60419d54cc35c,7fa85443b8ed92e9,4369a73085c36075,1,1
2260,2260,0,00000ec,05,2,2,3,26b03e37e01af972,3,3,3,90a136ab560bf1ee,0,1,9eb38a9258194dd7,ce3c29bb0896eefe,ce3c29bb0896eefe,0,1
2261,2261,0,0000000,00,3,3,3,abe5b0bc6d4f77f9,3,3,3,90a136ab560bf1ee,0,1,094d190ecfe7de4b,79d1cd9cbf7b0ad9,79d1cd9cbf7b0ad9,0,0
2262,2262,0,0000000,00,3,3,3,3c1b2320fab1e465,3,3,3,90a136ab560bf1ee,0,1,8418978542b250c0,79d1cd9cbf7b0ad9,79d1cd9cbf7b0ad9,0,0
2263,2263,0,0000000,00,3,3,3,b14eadab77e46aee,3,0,3,90a136ab560bf1ee,0,1,0000000000008418,79d1cd9cbf7b0ad9,79d1cd9cbf7b0ad9,0,0
2264,2264,0,0000000,00,3,3,3,794a7045bfe0b700,3,0,3,8fb54afe491f8dbb,0,1,0000000000000000,79d1cd9cbf7b0ad9,79d1cd9cbf7b0ad9,0,0
2265,2265,0,0000000,00,3,3,3,f41ffece32b5398b,3,0,3,8fb54afe491f8dbb,0,1,0000000000000000,79d1cd9cbf7b0ad9,79d1cd9cbf7b0ad9,0,0
2266,2266,0,0000000,00,3,3,3,63e16d52a54baa17,3,0,3,8fb54afe491f8dbb,0,1,0000000000000000,79d1cd9cbf7b0ad9,79d1cd9cbf7b0ad9,0,0
2267,2267,0,0000000,00,3,3,3,eeb4e3d9281e249c,0,3,3,8fb54afe491f8dbb,0,1,26b03e37e01af972,79d1cd9cbf7b0ad9,79d1cd9cbf7b0ad9,0,0
2268,2268,0,0000000,00,3,3,3,000000000000eeb4,0,3,3,8fb54afe491f8dbb,0,1,abe5b0bc6d4f77f9,79d1cd9cbf7b0ad9,79d1cd9cbf7b0ad9,0,0
2269,2269,0,0000000,00,3,3,3,0000000000000000,0,3,3,8fb54afe491f8dbb,0,1,3c1b2320fab1e465,79d1cd9cbf7b0ad9,79d1cd9cbf7b0ad9,0,0
2270,2270,0,0000000,00,3,3,3,0000000000000000,0,3,3,8fb54afe491f8dbb,0,1,b14eadab77e46aee,79d1cd9cbf7b0ad9,79d1cd9cbf7b0ad9,0,0
2271,2271,0,0000000,00,3,3,3,0000000000000000,0,3,3,8fb54afe491f8dbb,0,1,794a7045bfe0b700,79d1cd9cbf7b0ad9,79d1cd9cbf7b0ad9,0,0
2272,2272,0,0000000,00,3,3,3,0000000000000000,0,3,3,8fb54afe491f8dbb,0,1,f41ffece32b5398b,79d1cd9cbf7b0ad9,79d1cd9cbf7b0ad9,0,0
2273,2273,0,0000050,00,2,2,3,0000000000000000,0,3,2,8fb54afe491f8dbb,3,1,63e16d52a54baa17,79d1cd9cbf7b0ad9,79d1cd9cbf7b0ad9,0,0
2274,2274,0,00000f0,05,2,2,3,0000000000000000,0,3,3,02e0c475c44a0330,0,1,eeb4e3d9281e249c,0638f455c0923310,0638f455c0923310,0,1
2275,2275,0,00000f4,05,2,2,3,0000000000000000,0,0,3,02e0c475c44a0330,0,1,000000000000eeb4,8b6d7ade4dc7bd9b,8b6d7ade4dc7bd9b,0,1
2276,2276,0,00000f8,05,2,2,3,0000000000000000,0,0,3,02e0c475c44a0330,0,1,0000000000000000,1c93e942da392e07,1c93e942da392e07,0,1
2277,2277,0,0000054,00,2,2,3,0000000000000000,0,0,2,02e0c475c44a0330,3,1,0000000000000000,91c667c9576ca08c,91c667c9576ca08c,0,1
2278,2278,0,0000000,04,3,2,2,0000000000000000,0,0,2,8a0a2bbc4ca0ecf9,0,1,0000000000000000,336ece7bf5c4093e,336ece7bf5c4093e,0,1
2279,2279,0,0000000,00,3,3,3,4afe491f8dbb8fb5,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,be3b40f0789187b5,be3b40f0789187b5,0,1
2280,2280,0,0000000,00,3,3,3,c475c44a03308fb5,3,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,29c5d36cef6f1429,29c5d36cef6f1429,0,1
2281,2281,0,0000000,05,3,2,2,4c1c4a6b8ab68d2e,3,0,2,8a0a2bbc4ca0ecf9,0,1,0000000000000000,a4905de7623a9aa2,a4905de7623a9aa2,0,1
2282,2282,0,0000000,00,3,3,3,ffffffffffffffff,3,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,6c948009aa3e474c,6c948009aa3e474c,0,0
2283,2283,0,0000000,00,3,3,3,c475c44a033002e0,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,6c948009aa3e474c,6c948009aa3e474c,0,0
2284,2284,0,0000000,00,3,2,2,2bbc4ca0ecf902e0,0,0,2,8a0a2bbc4ca0ecf9,0,1,0000000000000000,6c948009aa3e474c,6c948009aa3e474c,0,0
2285,2285,0,0000000,00,3,3,3,000000000000001c,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,6c948009aa3e474c,6c948009aa3e474c,0,0
2286,2286,0,0000000,00,3,3,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,4afe491f8dbb8fb5,6c948009aa3e474c,6c948009aa3e474c,0,0
2287,2287,0,0000000,00,3,3,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,c475c44a03308fb5,6c948009aa3e474c,6c948009aa3e474c,0,0
2288,2288,0,0000000,00,2,2,2,0000000000000000,0,3,3,8a0a2bbc4ca0ecf9,0,1,4c1c4a6b8ab68d2e,6c948009aa3e474c,6c948009aa3e474c,0,0
2289,2289,0,0000000,00,3,3,3,0000000000000000,0,3,3,8a0a2bbc4ca0ecf9,0,1,ffffffffffffffff,6c948009aa3e474c,6c948009aa3e474c,0,0
2290,2290,0,0000000,00,3,3,3,0000000000000000,0,3,3,8a0a2bbc4ca0ecf9,0,1,c475c44a033002e0,6c948009aa3e474c,6c948009aa3e474c,0,0
2291,2291,0,0000000,00,3,3,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,2bbc4ca0ecf902e0,6c948009aa3e474c,6c948009aa3e474c,0,0
2292,2292,0,0000000,00,3,3,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,000000000000001c,6c948009aa3e474c,6c948009aa3e474c,0,0
2293,2293,0,0000000,00,3,3,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,6c948009aa3e474c,6c948009aa3e474c,0,0
2294,2294,0,0000000,00,3,3,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,6c948009aa3e474c,6c948009aa3e474c,0,0
2295,2295,0,0000000,00,3,3,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,b9cc68b17f66aff4,b9cc68b17f66aff4,0,1
2296,2296,0,0000000,00,3,3,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,3499e63af233217f,3499e63af233217f,0,1
2297,2297,0,0000000,00,3,3,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,a36775a665cdb2e3,a36775a665cdb2e3,0,1
2298,2298,0,0000000,00,3,3,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,2e32fb2de8983c68,2e32fb2de8983c68,0,1
2299,2299,0,0000000,00,3,3,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,8c9a529f4a3095da,8c9a529f4a3095da,0,1
2300,2300,0,0000000,00,3,3,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,ffffffffffffffff,01cfdc14c7651b51,1,1
2301,2301,0,0000000,00,3,3,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,58917bbe9fd4bd14,96314f88509b88cd,1,1
2302,2302,0,0000000,00,3,3,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,1b64c103ddce0646,1b64c103ddce0646,0,1
2303,2303,0,0000000,05,3,2,2,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,0638f455c0923310,0638f455c0923310,0,0
2304,2304,0,0000000,00,3,3,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,0638f455c0923310,0638f455c0923310,0,0
2305,2305,0,0000000,00,3,3,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,0638f455c0923310,0638f455c0923310,0,0
2306,2306,0,0000000,00,3,3,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,0638f455c0923310,0638f455c0923310,0,0
2307,2307,0,0000000,00,3,3,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,0638f455c0923310,0638f455c0923310,0,0
2308,2308,0,0000000,00,3,3,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,0638f455c0923310,0638f455c0923310,0,0
2309,2309,0,0000000,00,3,3,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,0638f455c0923310,0638f455c0923310,0,0
2310,2310,0,00000fc,05,2,2,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,0638f455c0923310,0638f455c0923310,0,0
2311,2311,0,0000100,05,2,2,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,0638f455c0923310,0638f455c0923310,0,0
2312,2312,0,0000104,05,2,2,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,0638f455c0923310,0638f455c0923310,0,0
2313,2313,0,0000108,05,2,2,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,0638f455c0923310,0638f455c0923310,0,0
2314,2314,0,000010c,05,2,2,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,0638f455c0923310,0638f455c0923310,0,0
2315,2315,0,0000110,05,2,2,3,0000000000000000,0,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,0638f455c0923310,0638f455c0923310,0,0
2316,2316,0,0000114,05,2,2,3,0000000000000000,3,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,d3601ced15cadba8,d3601ced15cadba8,0,1
2317,2317,0,0000118,05,2,2,3,dbe2d9f71d481eb2,3,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,5e359266989f5523,5e359266989f5523,0,1
2318,2318,0,000011c,05,2,2,3,396c9f33ffc65876,3,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,c9cb01fa0f61c6bf,c9cb01fa0f61c6bf,0,1
2319,2319,0,0000120,05,2,2,3,b43911b87293d6fd,3,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,449e8f7182344834,449e8f7182344834,0,1
2320,2320,0,0000124,05,2,2,3,23c78224e56d4561,3,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,e63626c3209ce186,e63626c3209ce186,0,1
2321,2321,0,0000128,05,2,2,3,ae920caf6838cbea,3,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,6b63a848adc96f0d,6b63a848adc96f0d,0,1
2322,2322,0,000012c,05,2,2,3,0c3aa51dca906258,3,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,fc9d3bd43a37fc91,fc9d3bd43a37fc91,0,1
2323,2323,0,0000130,05,2,2,3,816f2b9647c5ecd3,3,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,71c8b55fb762721a,71c8b55fb762721a,0,1
2324,2324,0,0000134,05,2,2,3,1691b80ad03b7f4f,3,3,3,8a0a2bbc4ca0ecf9,0,1,dbe2d9f71d481eb2,b9cc68b17f66aff4,b9cc68b17f66aff4,0,0
2325,2325,0,0000138,05,2,2,3,9bc436815d6ef1c4,3,3,3,8a0a2bbc4ca0ecf9,0,1,396c9f33ffc65876,b9cc68b17f66aff4,b9cc68b17f66aff4,0,0
2326,2326,0,000013c,05,2,2,3,53c0eb6f956a2c2a,3,3,3,8a0a2bbc4ca0ecf9,0,1,b43911b87293d6fd,b9cc68b17f66aff4,b9cc68b17f66aff4,0,0
2327,2327,0,0000140,05,2,2,3,de9565e4183fa2a1,3,3,3,8a0a2bbc4ca0ecf9,0,1,23c78224e56d4561,b9cc68b17f66aff4,b9cc68b17f66aff4,0,0
2328,2328,0,0000144,05,2,2,3,496bf6788fc1313d,3,3,3,8a0a2bbc4ca0ecf9,0,1,ae920caf6838cbea,b9cc68b17f66aff4,b9cc68b17f66aff4,0,0
2329,2329,0,0000148,05,2,2,3,c43e78f30294bfb6,3,3,3,8a0a2bbc4ca0ecf9,0,1,0c3aa51dca906258,b9cc68b17f66aff4,b9cc68b17f66aff4,0,0
2330,2330,0,000014c,05,2,2,3,6696d141a03c1604,3,3,3,8a0a2bbc4ca0ecf9,0,1,816f2b9647c5ecd3,b9cc68b17f66aff4,b9cc68b17f66aff4,0,0
2331,2331,0,0000000,00,3,2,2,ebc35fca2d69988f,3,3,3,8a0a2bbc4ca0ecf9,0,1,1691b80ad03b7f4f,b9cc68b17f66aff4,b9cc68b17f66aff4,0,0
2332,2332,0,0000000,00,3,3,3,7c3dcc56ba970b13,3,3,3,8a0a2bbc4ca0ecf9,0,1,9bc436815d6ef1c4,b9cc68b17f66aff4,b9cc68b17f66aff4,0,0
2333,2333,0,0000000,00,3,3,3,f16842dd37c28598,3,3,3,8a0a2bbc4ca0ecf9,0,1,53c0eb6f956a2c2a,b9cc68b17f66aff4,b9cc68b17f66aff4,0,0
2334,2334,0,0000000,00,3,3,3,ec34778b2a9eb0ce,3,3,3,8a0a2bbc4ca0ecf9,0,1,de9565e4183fa2a1,b9cc68b17f66aff4,b9cc68b17f66aff4,0,0
2335,2335,0,0000000,00,3,3,3,6161f900a7cb3e45,3,3,3,8a0a2bbc4ca0ecf9,0,1,496bf6788fc1313d,b9cc68b17f66aff4,b9cc68b17f66aff4,0,0
2336,2336,0,0000000,00,3,3,3,f69f6a9c3035add9,3,3,3,8a0a2bbc4ca0ecf9,0,1,c43e78f30294bfb6,b9cc68b17f66aff4,b9cc68b17f66aff4,0,0
2337,2337,0,0000150,05,2,2,3,7bcae417bd602352,0,3,3,8a0a2bbc4ca0ecf9,0,1,6696d141a03c1604,6c0f3dd0aaa5fa95,6c0f3dd0aaa5fa95,0,1
2338,2338,0,0000154,05,2,2,3,0000000000007bca,0,3,3,8a0a2bbc4ca0ecf9,0,1,ebc35fca2d69988f,e15ab35b27f0741e,e15ab35b27f0741e,0,1
2339,2339,0,0000158,05,2,2,3,0000000000000000,0,3,3,8a0a2bbc4ca0ecf9,0,1,7c3dcc56ba970b13,76a420c7b00ee782,76a420c7b00ee782,0,1
2340,2340,0,000015c,05,2,2,3,0000000000000000,0,3,3,8a0a2bbc4ca0ecf9,0,1,f16842dd37c28598,fbf1ae4c3d5b6909,fbf1ae4c3d5b6909,0,1
2341,2341,0,0000160,05,2,2,3,0000000000000000,0,3,3,8a0a2bbc4ca0ecf9,0,1,ec34778b2a9eb0ce,595907fe9ff3c0bb,595907fe9ff3c0bb,0,1
2342,2342,0,0000164,05,2,2,3,0000000000000000,0,3,3,8a0a2bbc4ca0ecf9,0,1,6161f900a7cb3e45,d40c897512a64e30,d40c897512a64e30,0,1
2343,2343,0,0000168,05,2,2,3,0000000000000000,3,3,3,8a0a2bbc4ca0ecf9,0,1,f69f6a9c3035add9,43f21ae98558ddac,43f21ae98558ddac,0,1
2344,2344,0,000016c,05,2,2,3,d9624da51fc88ae0,3,3,3,8a0a2bbc4ca0ecf9,0,1,7bcae417bd602352,cea79462080d5327,cea79462080d5327,0,1
2345,2345,0,0000000,00,3,3,3,5437c32e929d046b,3,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000007bca,d3601ced15cadba8,d3601ced15cadba8,0,0
2346,2346,0,0000000,00,3,3,3,c3c950b2056397f7,3,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,d3601ced15cadba8,d3601ced15cadba8,0,0
2347,2347,0,0000000,00,3,3,3,4e9cde398836197c,3,0,3,8a0a2bbc4ca0ecf9,0,1,0000000000000000,d3601ced15cadba8,d3601ced15cadba8,0,0
2348,2348,0,0000000,00,3,3,3,869803d74032c492,3,0,3,951e57e953b490ac,0,1,0000000000000000,d3601ced15cadba8,d3601ced15cadba8,0,0
2349,2349,0,0000000,00,3,3,3,0bcd8d5ccd674a19,3,0,3,951e57e953b490ac,0,1,0000000000000000,d3601ced15cadba8,d3601ced15cadba8,0,0
2350,2350,0,0000000,00,3,3,3,9c331ec05a99d985,3,0,3,951e57e953b490ac,0,1,0000000000000000,d3601ced15cadba8,d3601ced15cadba8,0,0
2351,2351,0,0000000,00,3,3,3,1166904bd7cc570e,0,3,3,951e57e953b490ac,0,1,d9624da51fc88ae0,d3601ced15cadba8,d3601ced15cadba8,0,0
2352,2352,0,0000000,00,3,3,3,0000000000001166,0,3,3,951e57e953b490ac,0,1,5437c32e929d046b,d3601ced15cadba8,d3601ced15cadba8,0,0
2353,2353,0,0000000,00,3,3,3,0000000000000000,0,3,3,951e57e953b490ac,0,1,c3c950b2056397f7,d3601ced15cadba8,d3601ced15cadba8,0,0
2354,2354,0,0000000,00,3,3,3,0000000000000000,0,3,3,951e57e953b490ac,0,1,4e9cde398836197c,d3601ced15cadba8,d3601ced15cadba8,0,0
2355,2355,0,0000000,00,3,3,3,0000000000000000,0,3,3,951e57e953b490ac,0,1,869803d74032c492,d3601ced15cadba8,d3601ced15cadba8,0,0
2356,2356,0,0000000,00,3,3,3,0000000000000000,0,3,3,951e57e953b490ac,0,1,0bcd8d5ccd674a19,d3601ced15cadba8,d3601ced15cadba8,0,0
2357,2357,0,0000058,00,2,2,3,0000000000000000,0,3,2,951e57e953b490ac,3,1,9c331ec05a99d985,d3601ced15cadba8,d3601ced15cadba8,0,0
2358,2358,0,0000170,05,2,2,3,0000000000000000,0,3,3,184bd962dee11e27,0,1,1166904bd7cc570e,06a3498cc0098ec9,06a3498cc0098ec9,0,1
2359,2359,0,0000174,05,2,2,3,0000000000000000,0,0,3,184bd962dee11e27,0,1,0000000000001166,8bf6c7074d5c0042,8bf6c7074d5c0042,0,1
2360,2360,0,0000178,05,2,2,3,0000000000000000,0,0,3,184bd962dee11e27,0,1,0000000000000000,1c08549bdaa293de,1c08549bdaa293de,0,1
2361,2361,0,000005c,00,2,2,3,0000000000000000,0,0,2,184bd962dee11e27,3,1,0000000000000000,915dda1057f71d55,915dda1057f71d55,0,1
2362,2362,0,0000000,00,3,3,3,0000000000000000,0,0,3,cf5b78d909f1bf9c,0,1,0000000000000000,33f573a2f55fb4e7,33f573a2f55fb4e7,0,1
2363,2363,0,0000000,00,3,3,3,57e953b490ac951e,0,0,3,cf5b78d909f1bf9c,0,1,0000000000000000,ffffffffffffffff,bea0fd29780a3a6c,1,1
2364,2364,0,0000000,00,3,3,3,d962dee11e27951e,3,0,3,cf5b78d909f1bf9c,0,1,0000000000000000,4586611582c3a7bf,295e6eb5eff4a9f0,1,1
2365,2365,0,0000000,00,3,3,3,b3ce39f97564febc,3,0,3,cf5b78d909f1bf9c,0,1,0000000000000000,a40be03e62a1277b,a40be03e62a1277b,0,1
2366,2366,0,0000000,00,3,3,3,ffffffffffffffff,3,0,3,cf5b78d909f1bf9c,0,1,0000000000000000,6c0f3dd0aaa5fa95,6c0f3dd0aaa5fa95,0,0
2367,2367,0,0000000,00,3,3,3,d962dee11e27184b,0,0,3,cf5b78d909f1bf9c,0,1,0000000000000000,6c0f3dd0aaa5fa95,6c0f3dd0aaa5fa95,0,0
2368,2368,0,0000000,00,3,3,3,78d909f1bf9c184b,0,0,3,cf5b78d909f1bf9c,0,1,0000000000000000,6c0f3dd0aaa5fa95,6c0f3dd0aaa5fa95,0,0
2369,2369,0,0000000,00,3,3,3,0000000000000059,0,0,3,cf5b78d909f1bf9c,0,1,0000000000000000,6c0f3dd0aaa5fa95,6c0f3dd0aaa5fa95,0,0
2370,2370,0,000017c,05,2,2,3,0000000000000000,0,0,3,cf5b78d909f1bf9c,0,1,57e953b490ac951e,6c0f3dd0aaa5fa95,6c0f3dd0aaa5fa95,0,0
2371,2371,0,0000180,05,2,2,3,0000000000000000,0,0,3,cf5b78d909f1bf9c,0,1,d962dee11e27951e,6c0f3dd0aaa5fa95,6c0f3dd0aaa5fa95,0,0
2372,2372,0,0000184,05,2,2,3,0000000000000000,0,3,3,cf5b78d909f1bf9c,0,1,b3ce39f97564febc,6c0f3dd0aaa5fa95,6c0f3dd0aaa5fa95,0,0
2373,2373,0,0000188,05,2,2,3,0000000000000000,0,3,3,cf5b78d909f1bf9c,0,1,ffffffffffffffff,6c0f3dd0aaa5fa95,6c0f3dd0aaa5fa95,0,0
2374,2374,0,000018c,05,2,2,3,0000000000000000,0,3,3,cf5b78d909f1bf9c,0,1,d962dee11e27184b,6c0f3dd0aaa5fa95,6c0f3dd0aaa5fa95,0,0
2375,2375,0,0000000,00,3,3,3,0000000000000000,0,0,3,cf5b78d909f1bf9c,0,1,78d909f1bf9c184b,6c0f3dd0aaa5fa95,6c0f3dd0aaa5fa95,0,0
2376,2376,0,0000000,00,3,3,3,0000000000000000,3,0,3,cf5b78d909f1bf9c,0,1,0000000000000059,6c0f3dd0aaa5fa95,6c0f3dd0aaa5fa95,0,0
2377,2377,0,0000000,00,3,3,3,2430aa65e29a6d20,3,0,3,cf5b78d909f1bf9c,0,1,0000000000000000,6c0f3dd0aaa5fa95,6c0f3dd0aaa5fa95,0,0
2378,2378,0,0000000,00,3,3,3,93dd4e4255778907,3,0,3,cf5b78d909f1bf9c,0,1,0000000000000000,6c0f3dd0aaa5fa95,6c0f3dd0aaa5fa95,0,0
2379,2379,0,0000190,05,2,2,3,1e88c0c9d822078c,3,0,3,cf5b78d909f1bf9c,0,1,0000000000000000,b957d5687ffd122d,b957d5687ffd122d,0,1
2380,2380,0,0000194,05,2,2,3,897653554fdc9410,3,0,3,cf5b78d909f1bf9c,0,1,0000000000000000,34025be3f2a89ca6,34025be3f2a89ca6,0,1
2381,2381,0,0000198,05,2,2,3,0423dddec2891a9b,0,0,3,cf5b78d909f1bf9c,0,1,0000000000000000,a3fcc87f65560f3a,a3fcc87f65560f3a,0,1
2382,2382,0,000019c,05,2,2,3,0000000000000423,0,0,3,cf5b78d909f1bf9c,0,1,0000000000000000,2ea946f4e80381b1,2ea946f4e80381b1,0,1
2383,2383,0,00001a0,05,2,2,3,0000000000000000,0,0,3,cf5b78d909f1bf9c,0,1,0000000000000000,8c01ef464aab2803,8c01ef464aab2803,0,1
2384,2384,0,00001a4,05,2,2,3,0000000000000000,0,3,3,cf5b78d909f1bf9c,0,1,2430aa65e29a6d20,015461cdc7fea688,015461cdc7fea688,0,1
2385,2385,0,00001a8,05,2,2,3,0000000000000000,3,3,3,cf5b78d909f1bf9c,0,1,93dd4e4255778907,96aaf25150003514,96aaf25150003514,0,1
2386,2386,0,00001ac,05,2,2,3,a68b746c6021b329,3,3,3,cf5b78d909f1bf9c,0,1,1e88c0c9d822078c,1bff7cdadd55bb9f,1bff7cdadd55bb9f,0,1
2387,2387,0,0000000,00,3,3,3,2bdefae7ed743da2,3,3,3,cf5b78d909f1bf9c,0,1,897653554fdc9410,06a3498cc0098ec9,06a3498cc0098ec9,0,0
2388,2388,0,0000000,00,3,3,3,bc20697b7a8aae3e,3,3,3,cf5b78d909f1bf9c,0,1,0423dddec2891a9b,06a3498cc0098ec9,06a3498cc0098ec9,0,0
